Centroid_1,Centroid_2,MajorAxisLength,MinorAxisLength
755.62265625,2100.25989583333,92.2347919223261,54.218047849842
737.504464285714,894.75,46.0462650464003,43.868538149707
741.673964497041,657.331952662722,63.4849109234915,34.2885460051888
753.772917914919,1143.51467944877,79.7404093806068,53.6935387468608
753.348492101484,1663.35136428913,70.6060455108728,38.7121155756986
765.057347670251,2617.92965949821,72.0704859038712,39.9081384366083
773.22695035461,772.271394799054,56.4673530834234,48.4517550351344
769.908261802575,2765.99463519313,54.9514073101106,43.6580416538461
785.878876781224,1422.98281642917,74.9110294519034,40.9313871568884
785.695423461336,1564.6770120989,69.5195397720466,36.6013653581959
782.111284451378,1067.3764950598,60.3213088195549,40.9778163213124
793.748938178386,3243.32090608778,58.4334292917615,47.1930030528789
809.14251497006,280.268562874251,82.9514378252669,51.8107328076265
888.836118538324,1247.27473262032,192.901465882633,134.529119775942
810.71949103528,2413.52920763447,54.7646430388532,40.4177726588576
827.927147239264,2807.16513292434,89.1955313867336,56.5091516471248
828.856730769231,2997.29086538462,70.540662653731,38.5399829833738
806.861869313482,1663.57485525227,53.4169749404469,31.3057220178245
824.394311570782,645.535552682612,80.8641091795997,49.512700640375
816.278444825615,1731.09548313322,65.4806970869931,34.3872773339447
847.79528637983,528.002192381474,84.7955307343554,55.9442439425662
840.224093264249,2688.01878238342,47.3902456808212,41.7633522635388
845.019422074846,1333.02794883941,57.5671311489608,47.3747262357282
843.029118773946,2465.29885057471,43.9694313732521,37.9525288265371
868.139681005317,3099.48308361527,86.6518194945284,61.4883754080961
837.140350877193,2904.98245614035,9.566185488088,7.70233026119325
871.917124039517,2881.51920965971,60.8199326766096,38.5536583385484
878.600993861444,1089.64893306051,78.2235027435268,57.006574925268
876.269002695418,754.192991913747,58.6618692782845,41.3135263581283
887.535217391304,1750.7652173913,83.1407052825914,36.1383354060456
880.429626411816,2570.31103388358,61.5317645232854,48.7642301793852
892.152340425532,2375.98212765957,43.7681873853875,34.9089186741168
884.117647058824,2399.58823529412,5.30899411292551,4.20293221204544
921.807794173288,2796.64093832766,74.621368816507,46.182746550528
911.090822179732,889.695506692161,54.8707528387448,50.1542104785353
909.339251743817,2238.35573874445,46.5782414349732,43.1931803459673
915.669553630913,1617.60826115923,47.403301848979,42.1210317351396
924.399536321484,440.349690880989,73.3306874376771,46.1499441329048
929.338959696865,807.106097140889,75.9951682609115,49.2404795515977
944.711162636635,2150.58231202385,79.6203322963512,49.3862196236693
953.138482384824,2965.75365853659,86.9678700351822,54.7680512709737
956.815697091274,1491.60606820461,90.1344566826683,57.1449241415448
948.833441769681,2709.03318152245,48.801798505128,40.7713388744681
941.583333333333,3206.03481012658,64.1892938311372,38.1727232594983
948.395580110497,1003.76464088398,52.3929369669407,44.2849435989436
955.775578947368,672.409263157895,67.0515629842426,45.5883612834822
968.189791873142,2404.16997026759,61.7192008220315,43.4515286270988
971.878672470076,1677.92110990207,54.9261526267794,43.3459641280929
989.362439807384,3326.7492776886,80.4359116247689,50.112554743464
993.865834633385,327.83151326053,66.580613851386,39.3529290406192
999.077651515152,2589.6625,67.7274833221361,50.6766570738387
1000.00056529112,3419.95025438101,58.3028722534084,39.6516944746588
1003.51469278718,506.939447907391,69.0075686955011,42.993350888377
1017.15424973767,1115.95960125918,64.9930476502461,37.8213330663339
1023.38144654088,3065.55094339623,76.5674107862171,53.4019802288854
1035.4735315446,2519.87454677302,43.6703999306462,40.4020982474062
1037.67993456925,2716.57579062159,60.3048026802765,40.0319984658906
1049.13172043011,1320.63709677419,48.9584089892495,39.2143427037917
1027,2633,1.15470053837925,1.15470053837925
1074.00397416791,2918.78862394436,86.8084893528697,60.1072750062104
1058.62429008301,2082.9244211446,63.2705496888086,46.3888542971986
1072.50524679363,951.799067236689,151.54395650889,59.5892291227677
1060.25403568394,741.115548003398,44.1618862205941,34.3967746914884
1065.31697341513,3164.09406952965,59.2697277107587,33.1540454293753
1061.41074168798,1217.49309462916,67.4123300339953,37.3497546164284
1083.32369942197,2380.46358381503,77.0097785363107,44.1817204456849
1086.24137931034,614.401447424436,66.5058207269209,45.2478221407798
1092.16678648454,1518.33752695902,76.2143480015332,47.2833724848822
1081.4121037464,1688.94668587896,50.0054375406596,35.4445610083605
1097.30583153348,232.233693304536,66.7727745976532,44.5346424716864
1066.8,2508.92,6.09282156734445,5.42602912037606
1090.49754135002,825.551631649531,58.4242671459897,49.7462182890466
1090.48703609558,2809.47127605491,52.5431603955331,48.1267208139836
1098.03938461538,3283.05661538462,49.3310543078142,45.3933656424691
1113.7022446175,2235.35959688502,64.5708372490929,44.5864756602493
1112.30127576055,2669.0346745175,76.7431217329313,52.2574572787299
1100.61428571429,1714.04285714286,10.6099317220051,8.58739555743365
1141.36459977452,2538.46493799324,91.1890200700757,62.8895951424189
1132.4823769298,1099.74395572386,106.719837066713,48.6100877942365
1143.19288277512,366.30023923445,78.8643968182344,54.3140578911327
1124.26403743316,3406.25935828877,56.6092702436927,34.138507024292
1144.22053616591,1355.21497218007,57.9975778629229,43.8869610123694
1151.0212477396,2858.25723327306,71.4541061341141,39.7647475213842
1155.25492468134,2114.42139822325,78.5733214071436,42.6580614592446
1173.99079572447,606.350950118765,86.9715552950467,50.194983181524
1166.82217573222,926.510983263598,65.7102812486706,37.5155163307164
1172.27578051088,1435.43519394513,73.4229438247151,37.3737393105623
1161.87431693989,505.605776736924,43.6613176998374,37.7572979623285
1159.30834512023,3009.33804809052,52.5028834341532,36.4450395544236
1165.92552514322,2010.51050286442,49.0097661638006,41.5957357069296
1174.85410719949,3092.55407548367,78.8827687674561,51.6042785424066
1188.54398826979,2596.22228739003,83.6608856712162,52.3587543669637
1192.88226205192,2443.11588380717,86.1917241439031,48.6950642129716
1196.94461037198,1677.7787130057,87.6585591089435,53.9600980512934
1191.00226928896,1227.99823499748,88.4197284485815,58.1322409633462
1192.54517516902,2356.30977258758,84.8227430718801,49.7534975152195
1188.39570552147,461.636809815951,50.4717232035426,41.3597805137085
1182.93853820598,1560.71843853821,48.6194455145388,33.0540522547782
1191.13339107839,737.217410134257,73.340428102301,40.6773212716964
1207.8483617655,3276.41077714595,87.7984589513146,54.7744214974573
1219.12041078306,2678.66906290116,89.1681144098171,57.3119056104086
1178.45882352941,1135.91764705882,12.1048372556021,9.03088493560385
1206.66301843318,1033.08179723502,52.5166367980779,42.6025349364031
1224.7042766151,1353.2838944495,88.0102379944684,48.4573861512937
1223.01188811189,2810.5048951049,74.9482603720979,49.3251370234454
1213.64090368609,805.21046373365,60.1378301340397,36.3280352206544
1224.12251655629,3006.17825607064,60.5430661748695,38.8197345762546
1241.17996661102,316.719866444073,78.313497626233,49.282882161116
1238.11231231231,2171.21261261261,51.9655258429619,41.9569584256912
1243.82677165354,540.842519685039,49.1332103543929,31.2041364179452
1243.55523809524,2868.33523809524,42.139555614845,31.8010994614936
1265.5449910018,1095.04529094181,84.1315791942815,51.3932941464171
1258.82933844679,2255.56423777565,56.934180811263,48.142893541291
1264.24619457313,2331.36333553938,48.5812068138786,40.6815081191698
1272.6275579809,2507.59436107322,68.2033546206273,41.7647064462394
1288.35426640383,403.557871022247,87.1658997276123,52.3656493055548
1280.95716639209,1230.1676276771,65.1138714785957,48.5042752044351
1279.36167711599,3105.18769592476,63.5174688683784,51.4773479234062
1286.73157415833,912.528965726418,84.2979450974748,50.7062751865097
1288.14551690348,2595.07692307692,61.273572858103,42.7594710621449
1304.81962592877,164.484242890085,90.9162961681455,55.5575035650611
1306.66690734055,1476.90758122744,92.0605247762906,58.4938281427413
1283.58327526132,2054.42996515679,44.0649079850662,41.878405387671
1284.41925624045,3215.65053489557,62.3202260885482,41.0541061892446
1298.1987913486,3469.55375318066,81.9003472532404,50.0370920514686
1305.07403394727,2706.40628385699,73.6131568422468,49.4271651648439
1311.35735887097,2402.14163306452,51.4892085715875,49.2665817852304
1316.07531806616,733.548600508906,55.3394352320743,46.0659945884974
1334.42599912165,316.68906455863,64.9567263402404,45.1864744622579
1343.1509715994,1180.71121076233,83.4715211602015,51.5621626001956
1348.64674060049,2855.43467676494,86.0514847697912,55.43227330795
1331.20807061791,2764.66960907945,50.3776027386934,42.017341573038
1339.4612607609,2143.71230213829,80.8554177739859,57.2405410491206
1351.38806706114,1653.44181459566,66.0811506793009,40.6091835423684
1355.14762931034,2952.37904094828,88.6648306744845,54.0950849132187
1315.92307692308,1015.07692307692,6.95738004979994,4.92199416402869
1346.82615230461,1275.23096192385,67.9370510038853,38.1415322741225
1327.68801652893,3048.23966942149,31.8236925073629,19.6507914288462
1352.25866738895,2539.67713976165,85.8726678827682,55.7376379937831
1328.33333333333,1367.66666666667,2.58198889747161,1.76383420737639
1353.84038604306,3156.56495916852,70.3394986278027,49.8002400063644
1360.87866449511,1374.58794788274,52.2949877897848,30.0227531850474
1380.26923076923,483.973178137652,66.0550619354992,38.9252046092846
1364.13055954089,3355.87948350072,44.3229873469684,40.2324510924277
1383.2681596325,206.570485213896,86.1357421535944,52.6013608361552
1377.81920684292,2257.93545878694,72.1780225396972,46.0333859348241
1373.45186470078,602.358485111304,84.8860368655262,52.8099606692473
1402.85253456221,1098.75817423744,140.507025335458,48.8476716760378
1393.63245492372,794.190846047157,81.0652263089728,57.1741563839171
1405.85036009603,2720.64363830355,90.186727802737,53.9258013613482
1397.70474435744,961.589590050668,63.6507157311217,44.2071848010387
1393.61335902376,1530.92035966602,50.1402962572353,40.5055329280341
1408.1173351775,2589.56316274781,91.0827864580356,61.5578430331445
1408.34528735632,3259.84597701149,59.8905425975832,46.6164185344607
1418.72338801984,2418.50476917207,68.824076119963,49.102501539756
1432.74423480084,3022.65199161426,77.6258037738952,55.7819642552045
1445.01222493888,897.150366748166,64.5062935211309,49.8214107030427
1438.52756756757,3136.69891891892,56.2763596723376,42.6845157465572
1470.56560088203,2087.16923925028,90.7389961998141,52.0924112793119
1473.28502063608,2319.59140568099,121.470476632622,49.1747152578247
1476.38553514144,2774.99008457276,83.294698899473,53.792333231156
1496.60551644879,1224.52276971699,145.306927748496,74.0665147533232
1473.31678676274,2445.25673872431,86.0044610492778,56.2392253747461
1472.28543013426,733.985082048732,60.0545742060595,45.1999826113478
1477.83339203945,1560.29728777739,76.7785575395278,47.4013276331665
1483.19341176471,2655.02211764706,69.0749458183601,39.6161307689118
1472.46788263283,1660.13243457573,60.3927575023278,28.4679014849646
1482.47010954617,324.59186228482,79.6769487513276,52.2289809269082
1471.43373493976,3490.30120481928,12.3183741414309,8.91756472834783
1507.4952644041,485.782162588792,73.2364764937548,44.8019274517647
1497.46478873239,1005.17755014938,65.518587260087,46.7475952641226
1500.98120508568,411.725815367606,57.777401835374,40.6495022617323
1503.71537001898,3489.71030993042,50.5677260320545,40.4353033750263
1505.44597014925,2143.76537313433,48.448981965016,44.1313043743811
1502.96332644628,2866.79752066116,65.6649397063525,38.0801340629174
1516.58985623003,114.163738019169,70.2477189530221,46.6145130398949
1525.48494107377,1386.6272370144,62.3349974232224,47.8222331855133
1518.46936691627,242.486725663717,78.7551720988632,47.9510694027614
1530.86662452592,3116.49367888748,48.9032969244891,42.9829814001638
1541.89608177172,912.00272572402,77.6334457759351,49.4497399802745
1545.04564439141,2303.51998806683,86.420964964556,49.8928286529028
1546.08344733242,2233.33207934337,72.8485104879225,51.6797751609461
1570.83795180723,749.968875502008,135.953987773181,58.1702014270843
1550.48576,2491.94624,76.4422102367935,54.084312643662
1553.65056150431,3206.43144424132,89.4534499370832,55.1634135441958
1531.36666666667,396.066666666667,7.8655366420014,5.05085251330022
1556.03720930233,1104.05872093023,51.4691641204236,43.6874530992798
1554.89835575486,2934.56427503737,44.4101134736045,38.5209447087552
1566.0578465063,410.743413516609,55.5223749279708,41.0340395863084
1566.80359877489,599.58078101072,73.9102051246963,45.2020647856408
1576.06317934783,3356.99830163043,74.3693259261533,51.8949254709755
1582.1587012987,2721.19168831169,88.1582670621133,56.5818968555349
1572.97859007833,1566.33211488251,62.7274619340803,40.4380743097992
1582.56012827365,1260.40138963121,60.4463752260767,39.8166095333832
1591.49802938015,2621.1128627732,71.77277901864,50.92479961925
1584.18493150685,1664.92777085928,47.5057687073446,43.2513299253262
1606.78287650139,245.173390822298,80.758079420982,51.642084515788
1588.40064102564,2107.34668803419,53.1437108429006,45.2608583982358
1591.21142080218,2412.02107409925,47.2891982835445,39.8670594429039
1594.95043731778,2836.67857142857,44.6484485970048,39.1935165478701
1613.52338376891,3059.23039889959,77.8477146481786,48.6964740019123
1610.7728531856,1435.54515235457,50.0724152267561,45.9469039451659
1613.12437255996,336.109592861127,88.1179357793553,52.9993176539008
1635.83388080713,1019.18747067105,105.643837877773,62.787303833592
1622.95876585928,566.528546712803,82.9171326191136,53.9543422155652
1642.45443247722,1350.27506213753,70.8961527893616,44.4253393718292
1652.82121714421,2490.92919725314,90.2931133455084,60.3208347590614
1657.69452374773,3535.06099143525,86.8275851746496,57.2775462286064
1644.01893939394,87.7969696969697,45.0481293259138,37.6655236689095
1656.7903126916,186.702636419375,65.070475693856,34.6539724343486
1659.53916666667,1531.09625,61.9312815295873,50.3907755975756
1664.46047619048,3157.23380952381,58.502568490204,45.9991025423054
1679.93515358362,2367.37640175524,72.0255669019401,37.3114610574549
1679.62678483506,2187.14180206795,69.9126377919671,37.6085286054576
1677.83845752996,2254.3327253778,88.7830509141115,56.2160535816495
1682.38900343643,407.581099656357,80.4962002074335,46.3577484052188
1678.99797297297,2004.76824324324,44.9534862380605,42.0537230359599
1677.29074529075,2934.26699426699,47.0462333234495,33.5583144373196
1697.10260542573,817.078162771958,80.523727214623,59.317322140564
1693.15946083418,2806.32248219735,93.2924553299744,54.7293233310537
1708.36834245893,728.603782976605,65.8171501196298,39.2589415496435
1702.5189289012,2584.19621421976,56.7719676911116,48.9638594485779
1703.93590425532,1144.44707446809,86.6298645651466,56.136207085073
1700.4738028169,3268.29183098592,50.5365950921067,45.6114294744604
1700.64652107669,2120.61655662773,67.3542445672297,37.9420867202802
1706.88019265503,3012.92414208308,50.7345018932111,41.933306719144
1732.31742081448,949.325791855204,121.67967880907,59.4797684924622
1710.73686534216,2660.52008830022,70.0396312651992,41.6976687768886
1718.81322775966,3385.14066138798,58.673357449169,47.1341367237987
1730.3464365612,63.8836689038031,82.4928697942051,48.9331066840609
1740.34527890309,1625.81458398255,77.7525914422196,53.8517416886568
1731.05946225439,3104.17476732161,53.8352777031642,46.3371941740666
1739.50434782609,2476.00355731225,72.0657578686943,46.2334407595773
1740.24124360488,483.774498229044,67.823588716926,47.9979457686181
1759.32425469268,2786.41737210158,71.6832107103783,49.0228565816413
1756.02228412256,1395.25308396339,71.371509634906,45.1721137702628
1775.796289138,305.906455353692,70.9037542039609,47.688964905572
1763.93861892583,2587.70396419437,46.4672378142775,43.1378566868274
1773.19583808438,2404.36602052452,81.5462860051998,55.795734957421
1781.00762066046,216.04233700254,80.9213229810327,56.30787135364
1771.97849462366,1512.52574985852,57.9718868011965,39.211766716737
1772.87874596588,560.600737667128,55.566638542861,50.3319450283067
1772.0654155496,2065.05361930295,66.1459838522894,36.5486476719006
1823.47937901835,2659.41194919241,149.961357385948,87.8190047818786
1787.43740610916,2284.70055082624,86.5221683064183,59.476543416058
1785.21953488372,1147.37488372093,69.7668815488744,39.7547172521045
1792.90972568579,1271.4463840399,55.4177194685526,46.6171659993738
1804.60642154324,1997.33402382185,66.4865919214635,37.9797617020578
1827.73680183627,1074.17482785004,72.0287000262868,47.387081334041
1816.63182897862,2153.64703087886,55.7974158588825,48.1857784627676
1814.90492245448,464.361429534727,47.4655687055756,41.1258851998004
1825.22455533597,1344.22751976285,89.6374625597887,58.4006098884855
1846.33292623351,2535.87420615535,133.305776060046,51.8543302723254
1829.19244734931,931.498910675381,43.2008092899112,40.6766946519048
1829.76695128076,2860.25464590658,58.8189580027693,44.1671570242286
1837.31354026091,654.356275303644,63.4179737377913,45.304148876251
1839.30505520046,3496.06333527019,50.1697852372495,45.0406928302636
1846.81696574225,1454.29396411093,81.4696266626922,48.4664392421806
1861.61269959153,1196.12551058299,70.6317208534855,49.7406463612169
1858.73769708552,514.021978021978,63.1114683907596,42.9552476687846
1858.66799007444,3364.66749379653,65.7865764337047,39.7635046602258
1878.42743597292,266.775390050044,81.0440256245326,54.0220163964992
1880.93852255825,1596.3936539415,82.7477452022078,63.0540639855622
1866.6908496732,3198.46928104575,48.9596052378201,40.7094723585375
1878.8395959596,715.952727272727,74.6094457938597,43.437475557098
1885.88744108678,861.245356251733,85.0980607622205,54.754055228078
1873.50592105263,2408.94802631579,48.5639296725956,40.6226439219032
1888.08621190131,133.607837445573,82.0504962629571,54.0863950039389
1879.35270880361,2975.60270880361,51.4863212928749,44.5919068200401
1883.65155248891,379.893050763923,67.7724142378007,39.2792728837151
1888.68402471315,3102.71888790821,71.0886041033123,41.1421000480107
1893.95276790249,554.108684611478,63.2041584460461,40.4697323362631
1901.01089211618,2709.7505186722,66.3203628506157,37.5236628390444
1922.52916314455,77.4201183431953,83.7076676718132,54.5539662917124
1911.7539295393,1150.03197831978,60.5693140551055,39.1290147768722
1934.44393139842,2050.14808707124,85.2008890087645,45.9637073546524
1923.8140954495,2316.38901220866,58.0434293947696,40.4506536221848
1929.75370268788,2405.80362040592,52.2197400401156,44.8781497267375
1936.47232037691,1036.73380447585,65.8212588684367,33.7718923699053
1946.76858345021,226.500233754091,66.6343504272089,43.8366579550048
1949.59910581222,1476.03378042722,68.0824966526051,38.9643643329416
1954.29515011547,2544.75242494226,60.7284828060647,46.2588746572242
1969.91586768936,689.498082454458,90.282823102402,59.7434472915537
1963.47409939521,2830.10044701551,86.6048006176738,56.6358239233078
1957.46324269889,905.123867069486,56.9865339112077,45.2700298284122
1954.31347804139,3240.75668854114,56.1756670535314,45.2233606306263
1956.62668918919,2213.60641891892,64.1004488457435,36.016648373875
1969.09389363099,1330.5508864084,50.3055201893155,38.8986132686898
1971.73613445378,494.782352941176,41.7169710345932,36.7179345432891
1985.18206770357,1252.23086306801,77.3637255596944,55.2165020883724
1988.63998082454,2697.05321188878,54.925477985304,48.6714798176017
2005.52273369105,545.048291443095,86.1941790026916,53.1102199506507
1988.03344481605,2968.00535117057,46.9593686020116,40.7034769464046
1999.55694879833,3139.74555903866,61.4779251062352,41.9897457270586
2015.21837672282,1613.51087289433,83.8225322457534,50.4093595651779
2002.46817979528,3568.09078771696,70.8584088797973,40.9069263005966
2016.01848808546,353.35661462613,69.9369365568745,45.0479727408738
2031.9624156762,1461.53324767106,74.1391272359681,54.1902052978261
2033.60101929377,1014.03785948307,73.1985252523259,49.1736653738306
2026.54838709677,2115.58781362007,41.8893281959221,34.550125270776
2037.30846269404,812.759138708062,61.9922349900688,41.6547928532268
2014.60317460317,2076.26984126984,11.0529543520421,7.42293915780342
2045.94355867347,2335.22193877551,79.5261691519244,50.9058022377522
2014.27272727273,2961.21818181818,11.1997948267111,6.4333986257765
2016.85,2091.11666666667,11.2239999170075,7.06946825571566
2047.55561412757,2636.65998945704,53.2967334902199,45.692054917352
2053.97208022021,255.010617381046,73.9427507534324,44.6994738368696
2046.95168439716,2545.4920212766,72.74348289273,40.306095944264
2068.36829193499,2216.35663906777,82.2542784600914,51.4826080516849
2071.74227994228,2417.77027417027,85.9672490703533,52.4711673456419
2056.79401767505,3280.92250169952,45.1891232683332,41.6741842973481
2065.33068944478,3431.75472849298,50.4592320290765,41.9986021771522
2083.07793171697,3146.28352300841,86.9468721985328,59.8339509416324
2062.09175019275,1320.41017733231,42.5183845026668,39.0107734460048
2071.88244766506,1152.62587224906,52.8742063785322,45.3494146937565
2070.47280334728,96.963179916318,41.2573340409546,37.9904888617824
2066.97191697192,2753.13492063492,65.9612550963622,32.9550426428402
2090.35130609511,687.652377762893,73.431524510804,52.5304533313089
2082.6197327852,1994.15364850976,66.6952060704078,40.1607792468311
2105.3886977887,388.155446355446,116.191910400022,75.5158363136722
2091.33139931741,1537.02457337884,72.1651104964321,52.3305231646381
2098.10105363985,624.174329501916,76.7232340193203,35.7935642917409
2101.06308654849,2917.5802919708,65.8779610472016,37.3260544094862
2109.22803738318,1088.66728971963,71.3283403303804,48.7018717514925
2101.6107266436,2843.65743944637,65.2258379677988,45.6347347846595
2127.1716644937,3362.74706649283,73.0867775467888,40.9141566778249
2131.83554083885,2550.94646799117,52.0144179649911,44.637461398469
2147.31082159,2702.29965434725,85.7100676548993,56.5143675185433
2139.70656370656,988.044187044187,56.9772621827908,52.6166201577854
2147.79701166181,2383.35750728863,75.3591891469591,47.492198959511
2148.76605332332,1435.05595193391,66.5229958737066,52.0357706110393
2169.63206024744,2827.48520710059,86.5528697663872,55.8123000249602
2156.64123957092,2183.36889153754,52.64129102501,43.0796205545732
2180.75870836512,468.918637172642,85.8322672500946,59.2439186431932
2177.49601275917,747.67336523126,79.6531631447894,50.99229656218
2195.65778871979,2603.3954789615,110.753455825101,62.2781046251752
2168.56310057655,2976.55413196669,45.9168645007272,43.5645750287101
2173.8946143617,926.697473404255,74.7077965068608,52.1958114305861
2175.06291591047,3080.48638838476,51.3985192334755,41.5762199093567
2190.35960378984,1369.48018949182,67.9146552660502,44.0901676938787
2159.14606741573,1047.30337078652,12.6016579602297,9.22535369026719
2197.72724514563,1542.24150485437,82.0903336818299,51.6702283602265
2197.52337063858,165.381171823568,47.2285950494808,42.2723206091807
2198.01074856046,3241.21573896353,73.7700954448148,45.3945875108519
2200.66230186079,1168.38318401103,48.0755564526781,38.5254038279197
2221.9420935412,2270.9023226217,79.5062850724645,50.9068827354502
2209.18932038835,2102.47249190939,44.1125457388215,39.8803549355725
2213.94507908612,1963.35456942004,64.7231764734756,45.0264002983141
2229.3030384512,295.108631352514,85.3217497952366,56.2814989063379
2220.01899473992,602.663939216832,80.2659130883338,54.6640752359446
2238.62080536913,3359.46040268456,75.0351879028594,51.3164657747115
2201.5,1138,2.3094010767585,1.15470053837925
2225.25948406677,1226.50581689428,55.2212081714069,46.9044013322057
2237.31028368794,2329.44680851064,52.7816885380773,41.7565482899511
2241.85714285714,2505.19624320316,53.1968407658001,48.5343467546107
2241.07049608355,1075.69033942559,50.386982587856,48.7642936838301
2256.44138585667,992.617940199336,65.9167189361369,41.1066756969268
2265.92842842843,3111.15765765766,62.7889586664615,40.9586078290256
2259.00417246175,174.13421418637,43.9428265703909,41.7796896394923
2282.83591731266,2708.06546080965,65.9973777944244,46.010392095527
2279.48221343874,2835.58667419537,67.8013108961052,34.1653598234892
2274.37691298644,1132.49365981635,72.2862014595408,40.7737436975273
2289.64129554656,1309.84493927126,68.8630345837583,46.7884253132787
2300.01760921097,1408.7040298002,76.8561916058857,49.9391085060415
2315.83966983492,2923.59604802401,87.9047654811614,59.1267835662634
2302.28058645096,2267.64863498483,70.4995798164466,36.2991625973163
